"CBL ID","Decade","Year of Capture","Month","Day","Season","Region","State","Gear","Rec/Comm","Final Age","Age Group","CFL (cm)","CFL (in)","Size Group","d13C VPDB","d18O VPDB","First Year","Year Class","Year shift","d13C slope","d13C change","Suess d13C","final d18O","abs Suess C","abs final O","Origin.East","Origin.West"
"2012_MA_107","2010s",2012,2,22,"Q1","MA","NC","RR","Rec",7,"Juvenile",165.5,65.1574803149606,"LS/SM",-9.1,-1,2006,2005,1,-0.0394,-0.0394,-9.1394,-1,9.1394,1,0.108,0.892
"2012_MA_108","2010s",2012,2,23,"Q1","MA","NC","RR","Rec",7,"Juvenile",163.4,64.3307086614173,"LS/SM",-9.4,-1.2,2006,2005,1,-0.0394,-0.0394,-9.4394,-1.2,9.4394,1.2,0.058,0.942
"2012_MA_109","2010s",2012,2,23,"Q1","MA","NC","RR","Rec",6,"Juvenile",162.5,63.9763779527559,"LS/SM",-9.5,-1,2006,2006,0,-0.0394,0,-9.5,-1,9.5,1,0.15,0.85
"2012_MA_11","2010s",2012,6,22,"Q2","MA","MD","RR","Rec",5,"Juvenile",118.2,46.5354330708661,"YS/School",-8.89894042585887,-1.16473642016704,2006,2007,-1,-0.0394,0.0394,-8.85954042585887,-1.16473642016704,8.85954042585887,1.16473642016704,0.408,0.592
"2012_MA_110","2010s",2012,2,23,"Q1","MA","NC","RR","Rec",9,"Adult",177.5,69.8818897637795,"LS/SM",-8.8,-0.9,2006,2003,3,-0.0394,-0.1182,-8.9182,-0.9,8.9182,0.9,0.986,0.014
"2012_MA_111","2010s",2012,2,27,"Q1","MA","NC","RR","Rec",7,"Juvenile",171.9,67.6771653543307,"LS/SM",-8.9,-1.1,2006,2005,1,-0.0394,-0.0394,-8.9394,-1.1,8.9394,1.1,0.43,0.57
"2012_MA_112","2010s",2012,2,27,"Q1","MA","NC","RR","Rec",5,"Juvenile",153.8,60.5511811023622,"LS/SM",-9.2,-0.8,2006,2007,-1,-0.0394,0.0394,-9.1606,-0.8,9.1606,0.8,0.894,0.106
"2012_MA_113","2010s",2012,2,27,"Q1","MA","NC","RR","Rec",7,"Juvenile",182.6,71.8897637795276,"LS/SM",-8.9,-0.8,2006,2005,1,-0.0394,-0.0394,-8.9394,-0.8,8.9394,0.8,0.986,0.014
"2012_MA_114","2010s",2012,2,27,"Q1","MA","NC","RR","Rec",6,"Juvenile",161.3,63.503937007874,"LS/SM",-9.1,-1,2006,2006,0,-0.0394,0,-9.1,-1,9.1,1,0.076,0.924
"2012_MA_115","2010s",2012,2,27,"Q1","MA","NC","RR","Rec",7,"Juvenile",167.7,66.0236220472441,"LS/SM",-8.6,-0.9,2006,2005,1,-0.0394,-0.0394,-8.6394,-0.9,8.6394,0.9,0.978,0.022
"2012_MA_116","2010s",2012,3,11,"Q1","MA","NC","RR","Comm",7,"Juvenile",192.2,75.6692913385827,"LM",-8.8,-1.7,2006,2005,1,-0.0394,-0.0394,-8.8394,-1.7,8.8394,1.7,0.016,0.984
"2012_MA_117","2010s",2012,3,11,"Q1","MA","NC","RR","Comm",9,"Adult",202.9,79.8818897637795,"LM",-9.4,-1.2,2006,2003,3,-0.0394,-0.1182,-9.5182,-1.2,9.5182,1.2,0.12,0.88
"2012_MA_118","2010s",2012,3,11,"Q1","MA","NC","RR","Rec",7,"Juvenile",174.1,68.5433070866142,"LS/SM",-9.9,-1.3,2006,2005,1,-0.0394,-0.0394,-9.9394,-1.3,9.9394,1.3,0.222,0.778
"2012_MA_119","2010s",2012,3,11,"Q1","MA","NC","RR","Rec",6,"Juvenile",153.2,60.3149606299213,"LS/SM",-8.5,-0.9,2006,2006,0,-0.0394,0,-8.5,-0.9,8.5,0.9,0.98,0.02
"2012_MA_12","2010s",2012,6,22,"Q2","MA","MD","RR","Rec",3,"Juvenile",104.8551,41.2815354330709,"YS/School",-8.34850493254199,-0.9546310394403,2006,2009,-3,-0.0394,0.1182,-8.23030493254199,-0.9546310394403,8.23030493254199,0.9546310394403,0.388,0.612
"2012_MA_120","2010s",2012,3,11,"Q1","MA","NC","RR","Rec",5,"Juvenile",166.6,65.5905511811024,"LS/SM",-8.8,-0.9,2006,2007,-1,-0.0394,0.0394,-8.7606,-0.9,8.7606,0.9,0.958,0.042
"2012_MA_121","2010s",2012,3,11,"Q1","MA","NC","RR","Rec",5,"Juvenile",169.8,66.8503937007874,"LS/SM",-9,-1.6,2006,2007,-1,-0.0394,0.0394,-8.9606,-1.6,8.9606,1.6,0.044,0.956
"2012_MA_122","2010s",2012,3,11,"Q1","MA","NC","RR","Rec",7,"Juvenile",176.2,69.3700787401575,"LS/SM",-8.6,-0.9,2006,2005,1,-0.0394,-0.0394,-8.6394,-0.9,8.6394,0.9,0.978,0.022
"2012_MA_123","2010s",2012,3,11,"Q1","MA","NC","RR","Rec",5,"Juvenile",122.8,48.3464566929134,"LS/SM",-9.5,-1.4,2006,2007,-1,-0.0394,0.0394,-9.4606,-1.4,9.4606,1.4,0,1
"2012_MA_124","2010s",2012,3,11,"Q1","MA","NC","RR","Rec",6,"Juvenile",176.2,69.3700787401575,"LS/SM",-9.6,-1.1,2006,2006,0,-0.0394,0,-9.6,-1.1,9.6,1.1,0.538,0.462
"2012_MA_125","2010s",2012,3,11,"Q1","MA","NC","RR","Comm",10,"Adult",194.4,76.5354330708661,"LM",-8.6,-1.2,2006,2002,4,-0.0394,-0.1576,-8.7576,-1.2,8.7576,1.2,0.054,0.946
"2012_MA_126","2010s",2012,3,11,"Q1","MA","NC","RR","Rec",6,"Juvenile",154.9,60.9842519685039,"LS/SM",-8.8,-1.3,2006,2006,0,-0.0394,0,-8.8,-1.3,8.8,1.3,0.232,0.768
"2012_MA_127","2010s",2012,3,11,"Q1","MA","NC","RR","Rec",7,"Juvenile",171.9,67.6771653543307,"LS/SM",-8.9,-1.2,2006,2005,1,-0.0394,-0.0394,-8.9394,-1.2,8.9394,1.2,0.13,0.87
"2012_MA_128","2010s",2012,3,11,"Q1","MA","NC","RR","Rec",7,"Juvenile",161.3,63.503937007874,"LS/SM",-9.4,-1.5,2006,2005,1,-0.0394,-0.0394,-9.4394,-1.5,9.4394,1.5,0.002,0.998
"2012_MA_129","2010s",2012,3,11,"Q1","MA","NC","RR","Rec",6,"Juvenile",155.9,61.3779527559055,"LS/SM",-10,-1.1,2006,2006,0,-0.0394,0,-10,-1.1,10,1.1,0.612,0.388
"2012_MA_13","2010s",2012,6,24,"Q2","MA","MD","RR","Rec",6,"Juvenile",109.074,42.9425196850394,"YS/School",-9.14596603292998,-1.13874378145832,2006,2006,0,-0.0394,0,-9.14596603292998,-1.13874378145832,9.14596603292998,1.13874378145832,0.254,0.746
"2012_MA_130","2010s",2012,3,11,"Q1","MA","NC","RR","Rec",7,"Juvenile",151.7,59.7244094488189,"LS/SM",-9.6,-0.9,2006,2005,1,-0.0394,-0.0394,-9.6394,-0.9,9.6394,0.9,0.826,0.174
"2012_MA_131","2010s",2012,3,11,"Q1","MA","NC","RR","Rec",7,"Juvenile",158.1,62.244094488189,"LS/SM",-9.3,-1,2006,2005,1,-0.0394,-0.0394,-9.3394,-1,9.3394,1,0.346,0.654
"2012_MA_132","2010s",2012,3,11,"Q1","MA","NC","RR","Rec",6,"Juvenile",174.1,68.5433070866142,"LS/SM",-8.9,-1.4,2006,2006,0,-0.0394,0,-8.9,-1.4,8.9,1.4,0.09,0.91
"2012_MA_133","2010s",2012,3,11,"Q1","MA","NC","RR","Rec",6,"Juvenile",166.6,65.5905511811024,"LS/SM",-8.9,-0.8,2006,2006,0,-0.0394,0,-8.9,-0.8,8.9,0.8,0.986,0.014
"2012_MA_134","2010s",2012,3,11,"Q1","MA","NC","RR","Rec",6,"Juvenile",169.8,66.8503937007874,"LS/SM",-8.7,-1.5,2006,2006,0,-0.0394,0,-8.7,-1.5,8.7,1.5,0.048,0.952
"2012_MA_135","2010s",2012,3,11,"Q1","MA","NC","RR","Rec",6,"Juvenile",166.6,65.5905511811024,"LS/SM",-9.1,-0.9,2006,2006,0,-0.0394,0,-9.1,-0.9,9.1,0.9,0.858,0.142
"2012_MA_136","2010s",2012,3,11,"Q1","MA","NC","RR","Comm",6,"Juvenile",185.8,73.1496062992126,"LM",-9.1,-0.9,2006,2006,0,-0.0394,0,-9.1,-0.9,9.1,0.9,0.858,0.142
"2012_MA_137","2010s",2012,3,11,"Q1","MA","NC","RR","Rec",6,"Juvenile",163.4,64.3307086614173,"LS/SM",-8.8,-0.7,2006,2006,0,-0.0394,0,-8.8,-0.7,8.8,0.7,0.968,0.032
"2012_MA_138","2010s",2012,3,11,"Q1","MA","NC","RR","Rec",6,"Juvenile",150.6,59.2913385826772,"LS/SM",-9.3,-0.4,2006,2006,0,-0.0394,0,-9.3,-0.4,9.3,0.4,0.776,0.224
"2012_MA_139","2010s",2012,1,1,"Q1","MA","NC","RR","Comm",10,"Adult",209.3,82.4015748031496,"Giant",-9,-1.1,2006,2002,4,-0.0394,-0.1576,-9.1576,-1.1,9.1576,1.1,0.218,0.782
"2012_MA_14","2010s",2012,6,24,"Q2","MA","MD","RR","Rec",6,"Juvenile",129.3,50.9055118110236,"LS/SM",-8.94130079254099,-1.7756806696352,2006,2006,0,-0.0394,0,-8.94130079254099,-1.7756806696352,8.94130079254099,1.7756806696352,0.044,0.956
"2012_MA_140","2010s",2012,3,15,"Q1","MA","NC","RR","Comm",10,"Adult",209.3,82.4015748031496,"Giant",-8.4,-1.8,2006,2002,4,-0.0394,-0.1576,-8.5576,-1.8,8.5576,1.8,0.156,0.844
"2012_MA_141","2010s",2012,3,15,"Q1","MA","NC","RR","Comm",10,"Adult",208.3,82.007874015748,"Giant",-8.9,-1.1,2006,2002,4,-0.0394,-0.1576,-9.0576,-1.1,9.0576,1.1,0.312,0.688
"2012_MA_142","2010s",2012,3,15,"Q1","MA","NC","RR","Comm",9,"Adult",192.2,75.6692913385827,"LM",-9.1,-1.6,2006,2003,3,-0.0394,-0.1182,-9.2182,-1.6,9.2182,1.6,0.074,0.926
"2012_MA_143","2010s",2012,3,15,"Q1","MA","NC","RR","Comm",9,"Adult",189,74.4094488188976,"LM",-9.2,-1.3,2006,2003,3,-0.0394,-0.1182,-9.3182,-1.3,9.3182,1.3,0.042,0.958
"2012_MA_144","2010s",2012,3,15,"Q1","MA","NC","RR","Rec",7,"Juvenile",176.2,69.3700787401575,"LS/SM",-9.3,-0.9,2006,2005,1,-0.0394,-0.0394,-9.3394,-0.9,9.3394,0.9,0.988,0.012
"2012_MA_145","2010s",2012,3,15,"Q1","MA","NC","RR","Rec",9,"Adult",179.4,70.6299212598425,"LS/SM",-9.2,-1.1,2006,2003,3,-0.0394,-0.1182,-9.3182,-1.1,9.3182,1.1,0.542,0.458
"2012_MA_146","2010s",2012,3,15,"Q1","MA","NC","RR","Rec",7,"Juvenile",162.3,63.8976377952756,"LS/SM",-9.1,-1,2006,2005,1,-0.0394,-0.0394,-9.1394,-1,9.1394,1,0.108,0.892
"2012_MA_147","2010s",2012,3,15,"Q1","MA","NC","RR","Rec",9,"Adult",151.7,59.7244094488189,"LS/SM",-9,-1,2006,2003,3,-0.0394,-0.1182,-9.1182,-1,9.1182,1,0.074,0.926
"2012_MA_148","2010s",2012,3,15,"Q1","MA","NC","RR","Rec",8,"Adult",176.2,69.3700787401575,"LS/SM",-8.3,-1.5,2006,2004,2,-0.0394,-0.0788,-8.3788,-1.5,8.3788,1.5,0.036,0.964
"2012_MA_149","2010s",2012,3,15,"Q1","MA","NC","RR","Rec",6,"Juvenile",161.3,63.503937007874,"LS/SM",-8.8,-1.1,2006,2006,0,-0.0394,0,-8.8,-1.1,8.8,1.1,0.728,0.272
"2012_MA_15","2010s",2012,6,24,"Q2","MA","MD","RR","Rec",4,"Juvenile",125.7438,49.5054330708661,"LS/SM",-8.98978480487522,-1.30853461383098,2006,2008,-2,-0.0394,0.0788,-8.91098480487522,-1.30853461383098,8.91098480487522,1.30853461383098,0.176,0.824
"2012_MA_150","2010s",2012,3,15,"Q1","MA","NC","RR","Rec",6,"Juvenile",167.7,66.0236220472441,"LS/SM",-8.5,-1.5,2006,2006,0,-0.0394,0,-8.5,-1.5,8.5,1.5,0.016,0.984
"2012_MA_151","2010s",2012,3,15,"Q1","MA","NC","RR","Rec",5,"Juvenile",128.2,50.4724409448819,"LS/SM",-8.4,-0.7,2006,2007,-1,-0.0394,0.0394,-8.3606,-0.7,8.3606,0.7,1,0
"2012_MA_152","2010s",2012,3,15,"Q1","MA","NC","RR","Rec",8,"Adult",166.6,65.5905511811024,"LS/SM",-8.7,-0.9,2006,2004,2,-0.0394,-0.0788,-8.7788,-0.9,8.7788,0.9,0.85,0.15
"2012_MA_153","2010s",2012,3,15,"Q1","MA","NC","RR","Rec",7,"Juvenile",162.3,63.8976377952756,"LS/SM",-8.6,-1.5,2006,2005,1,-0.0394,-0.0394,-8.6394,-1.5,8.6394,1.5,0.012,0.988
"2012_MA_154","2010s",2012,3,15,"Q1","MA","NC","RR","Rec",7,"Juvenile",163.4,64.3307086614173,"LS/SM",-8.7,-1.3,2006,2005,1,-0.0394,-0.0394,-8.7394,-1.3,8.7394,1.3,0.126,0.874
"2012_MA_155","2010s",2012,3,15,"Q1","MA","NC","RR","Rec",7,"Juvenile",153.8,60.5511811023622,"LS/SM",-9.2,-0.6,2006,2005,1,-0.0394,-0.0394,-9.2394,-0.6,9.2394,0.6,0.754,0.246
"2012_MA_156","2010s",2012,3,19,"Q1","MA","NC","RR","Rec",8,"Adult",152.7,60.1181102362205,"LS/SM",-8.8,-0.8,2006,2004,2,-0.0394,-0.0788,-8.8788,-0.8,8.8788,0.8,0.98,0.02
"2012_MA_157","2010s",2012,3,19,"Q1","MA","NC","RR","Comm",7,"Juvenile",185.8,73.1496062992126,"LM",-8.6,-0.7,2006,2005,1,-0.0394,-0.0394,-8.6394,-0.7,8.6394,0.7,0.92,0.08
"2012_MA_158","2010s",2012,3,19,"Q1","MA","NC","RR","Rec",6,"Juvenile",130.3,51.2992125984252,"LS/SM",-8.3,-1.4,2006,2006,0,-0.0394,0,-8.3,-1.4,8.3,1.4,0.058,0.942
"2012_MA_159","2010s",2012,3,19,"Q1","MA","NC","RR","Comm",10,"Adult",194.4,76.5354330708661,"LM",-9,-1,2006,2002,4,-0.0394,-0.1576,-9.1576,-1,9.1576,1,0.108,0.892
"2012_MA_16","2010s",2012,6,25,"Q2","MA","MD","RR","Rec",6,"Juvenile",124.6119,49.0598031496063,"LS/SM",-8.56701769524976,-1.10719473431908,2006,2006,0,-0.0394,0,-8.56701769524976,-1.10719473431908,8.56701769524976,1.10719473431908,0.59,0.41
"2012_MA_160","2010s",2012,3,19,"Q1","MA","NC","RR","Rec",7,"Juvenile",154.9,60.9842519685039,"LS/SM",-9,-1,2006,2005,1,-0.0394,-0.0394,-9.0394,-1,9.0394,1,0.572,0.428
"2012_MA_161","2010s",2012,3,19,"Q1","MA","NC","RR","Comm",11,"Adult",200.8,79.0551181102362,"LM",-8,-1,2006,2001,5,-0.0394,-0.197,-8.197,-1,8.197,1,0.19,0.81
"2012_MA_162","2010s",2012,3,19,"Q1","MA","NC","RR","Rec",6,"Juvenile",166.6,65.5905511811024,"LS/SM",-8.9,-0.7,2006,2006,0,-0.0394,0,-8.9,-0.7,8.9,0.7,0.98,0.02
"2012_MA_163","2010s",2012,3,19,"Q1","MA","NC","RR","Rec",6,"Juvenile",162.3,63.8976377952756,"LS/SM",-8.8,-1.3,2006,2006,0,-0.0394,0,-8.8,-1.3,8.8,1.3,0.232,0.768
"2012_MA_164","2010s",2012,3,19,"Q1","MA","NC","RR","Rec",7,"Juvenile",171.9,67.6771653543307,"LS/SM",-9.1,-0.9,2006,2005,1,-0.0394,-0.0394,-9.1394,-0.9,9.1394,0.9,0.908,0.092
"2012_MA_165","2010s",2012,3,19,"Q1","MA","NC","RR","Rec",6,"Juvenile",152.7,60.1181102362205,"LS/SM",-9.5,-1.2,2006,2006,0,-0.0394,0,-9.5,-1.2,9.5,1.2,0.084,0.916
"2012_MA_166","2010s",2012,3,19,"Q1","MA","NC","RR","Rec",6,"Juvenile",166.6,65.5905511811024,"LS/SM",-9.9,-1.3,2006,2006,0,-0.0394,0,-9.9,-1.3,9.9,1.3,0.222,0.778
"2012_MA_167","2010s",2012,3,19,"Q1","MA","NC","RR","Rec",8,"Adult",166.6,65.5905511811024,"LS/SM",-9.6,-1,2006,2004,2,-0.0394,-0.0788,-9.6788,-1,9.6788,1,0.198,0.802
"2012_MA_168","2010s",2012,3,19,"Q1","MA","NC","RR","Rec",5,"Juvenile",157,61.8110236220472,"LS/SM",-9.4,-1.2,2006,2007,-1,-0.0394,0.0394,-9.3606,-1.2,9.3606,1.2,0.18,0.82
"2012_MA_169","2010s",2012,3,19,"Q1","MA","NC","RR","Rec",8,"Adult",157,61.8110236220472,"LS/SM",-9.2,-0.8,2006,2004,2,-0.0394,-0.0788,-9.2788,-0.8,9.2788,0.8,0.982,0.018
"2012_MA_17","2010s",2012,6,25,"Q2","MA","MD","RR","Rec",4,"Juvenile",99.6072,39.2154330708661,"YS/School",-9.34232644280411,-1.01093181186668,2006,2008,-2,-0.0394,0.0788,-9.26352644280411,-1.01093181186668,9.26352644280411,1.01093181186668,0.392,0.608
"2012_MA_170","2010s",2012,3,19,"Q1","MA","NC","RR","Rec",7,"Juvenile",162.3,63.8976377952756,"LS/SM",-8.4,-0.8,2006,2005,1,-0.0394,-0.0394,-8.4394,-0.8,8.4394,0.8,0.99,0.01
"2012_MA_171","2010s",2012,3,19,"Q1","MA","NC","RR","Rec",5,"Juvenile",131.4,51.7322834645669,"LS/SM",-9.3,-1.6,2006,2007,-1,-0.0394,0.0394,-9.2606,-1.6,9.2606,1.6,0.024,0.976
"2012_MA_172","2010s",2012,3,19,"Q1","MA","NC","RR","Rec",7,"Juvenile",161.3,63.503937007874,"LS/SM",-8.8,-1.2,2006,2005,1,-0.0394,-0.0394,-8.8394,-1.2,8.8394,1.2,0.272,0.728
"2012_MA_173","2010s",2012,3,19,"Q1","MA","NC","RR","Rec",7,"Juvenile",165.5,65.1574803149606,"LS/SM",-8.6,-1.4,2006,2005,1,-0.0394,-0.0394,-8.6394,-1.4,8.6394,1.4,0.024,0.976
"2012_MA_174","2010s",2012,3,19,"Q1","MA","NC","RR","Rec",6,"Juvenile",168.7,66.4173228346457,"LS/SM",-8.9,-1.6,2006,2006,0,-0.0394,0,-8.9,-1.6,8.9,1.6,0.078,0.922
"2012_MA_175","2010s",2012,3,19,"Q1","MA","NC","RR","Rec",7,"Juvenile",163.4,64.3307086614173,"LS/SM",-9.5,-1.1,2006,2005,1,-0.0394,-0.0394,-9.5394,-1.1,9.5394,1.1,0.686,0.314
"2012_MA_176","2010s",2012,3,19,"Q1","MA","NC","RR","Rec",7,"Juvenile",171.9,67.6771653543307,"LS/SM",-9.4,-1.1,2006,2005,1,-0.0394,-0.0394,-9.4394,-1.1,9.4394,1.1,0.3,0.7
"2012_MA_177","2010s",2012,3,19,"Q1","MA","NC","RR","Rec",7,"Juvenile",168.7,66.4173228346457,"LS/SM",-8.8,-1,2006,2005,1,-0.0394,-0.0394,-8.8394,-1,8.8394,1,0.664,0.336
"2012_MA_178","2010s",2012,3,19,"Q1","MA","NC","RR","Rec",6,"Juvenile",161.3,63.503937007874,"LS/SM",-8.9,-1,2006,2006,0,-0.0394,0,-8.9,-1,8.9,1,0.734,0.266
"2012_MA_179","2010s",2012,3,19,"Q1","MA","NC","RR","Rec",8,"Adult",175.2,68.9763779527559,"LS/SM",-8.4,-0.8,2006,2004,2,-0.0394,-0.0788,-8.4788,-0.8,8.4788,0.8,0.978,0.022
"2012_MA_18","2010s",2012,6,25,"Q2","MA","MD","RR","Rec",4,"Juvenile",100.0188,39.3774803149606,"YS/School",-9.28216776341766,-1.1833043472312,2006,2008,-2,-0.0394,0.0788,-9.20336776341766,-1.1833043472312,9.20336776341766,1.1833043472312,0.198,0.802
"2012_MA_180","2010s",2012,3,19,"Q1","MA","NC","RR","Comm",8,"Adult",202.9,79.8818897637795,"LM",-9.1,-1.5,2006,2004,2,-0.0394,-0.0788,-9.1788,-1.5,9.1788,1.5,0.012,0.988
"2012_MA_181","2010s",2012,3,19,"Q1","MA","NC","RR","Rec",6,"Juvenile",168.7,66.4173228346457,"LS/SM",-8.7,-1.6,2006,2006,0,-0.0394,0,-8.7,-1.6,8.7,1.6,0.048,0.952
"2012_MA_182","2010s",2012,3,19,"Q1","MA","NC","RR","Rec",6,"Juvenile",168.7,66.4173228346457,"LS/SM",-9.4,-0.9,2006,2006,0,-0.0394,0,-9.4,-0.9,9.4,0.9,0.966,0.034
"2012_MA_183","2010s",2012,3,19,"Q1","MA","NC","RR","Rec",7,"Juvenile",173,68.1102362204724,"LS/SM",-8.1,-2.1,2006,2005,1,-0.0394,-0.0394,-8.1394,-2.1,8.1394,2.1,0.086,0.914
"2012_MA_184","2010s",2012,3,19,"Q1","MA","NC","RR","Comm",11,"Adult",192.2,75.6692913385827,"LM",-9.4,-1.3,2006,2001,5,-0.0394,-0.197,-9.597,-1.3,9.597,1.3,0.092,0.908
"2012_MA_185","2010s",2012,3,19,"Q1","MA","NC","RR","Rec",8,"Adult",160.2,63.0708661417323,"LS/SM",-9.5,-1.3,2006,2004,2,-0.0394,-0.0788,-9.5788,-1.3,9.5788,1.3,0.108,0.892
"2012_MA_186","2010s",2012,3,19,"Q1","MA","NC","RR","Rec",8,"Adult",168.7,66.4173228346457,"LS/SM",-8.6,-0.9,2006,2004,2,-0.0394,-0.0788,-8.6788,-0.9,8.6788,0.9,0.904,0.096
"2012_MA_187","2010s",2012,3,19,"Q1","MA","NC","RR","Rec",7,"Juvenile",159.1,62.6377952755905,"LS/SM",-9.5,-1,2006,2005,1,-0.0394,-0.0394,-9.5394,-1,9.5394,1,0.338,0.662
"2012_MA_188","2010s",2012,3,19,"Q1","MA","NC","RR","Comm",8,"Adult",199.7,78.6220472440945,"LM",-8.7,-1.1,2006,2004,2,-0.0394,-0.0788,-8.7788,-1.1,8.7788,1.1,0.386,0.614
"2012_MA_189","2010s",2012,3,19,"Q1","MA","NC","RR","Rec",7,"Juvenile",154.9,60.9842519685039,"LS/SM",-10,-1.3,2006,2005,1,-0.0394,-0.0394,-10.0394,-1.3,10.0394,1.3,0.222,0.778
"2012_MA_19","2010s",2012,6,25,"Q2","MA","MD","RR","Rec",4,"Juvenile",125.2293,49.302874015748,"LS/SM",-9.59957549483897,-1.41827298419327,2006,2008,-2,-0.0394,0.0788,-9.52077549483897,-1.41827298419327,9.52077549483897,1.41827298419327,0.116,0.884
"2012_MA_190","2010s",2012,6,28,"Q2","MA","MD","RR","Rec",4,"Juvenile",100.965,39.75,"YS/School",-8.12,-0.9,2006,2008,-2,-0.0394,0.0788,-8.0412,-0.9,8.0412,0.9,0.918,0.082
"2012_MA_191","2010s",2012,6,28,"Q2","MA","MD","RR","Rec",4,"Juvenile",124.46,49,"LS/SM",-8.38,-0.65,2006,2008,-2,-0.0394,0.0788,-8.3012,-0.65,8.3012,0.65,0.992,0.008
"2012_MA_192","2010s",2012,6,28,"Q2","MA","MD","RR","Rec",7,"Juvenile",147.32,58,"LS/SM",-8.86,-1.32,2006,2005,1,-0.0394,-0.0394,-8.8994,-1.32,8.8994,1.32,0.134,0.866
"2012_MA_193","2010s",2012,6,29,"Q2","MA","MD","RR","Rec",6,"Juvenile",102.87,40.5,"YS/School",-9.32,-1.18,2006,2006,0,-0.0394,0,-9.32,-1.18,9.32,1.18,0.226,0.774
"2012_MA_194","2010s",2012,6,29,"Q2","MA","MD","RR","Rec",5,"Juvenile",129.54,51,"LS/SM",-8.3,-1.49,2006,2007,-1,-0.0394,0.0394,-8.2606,-1.49,8.2606,1.49,0.016,0.984
"2012_MA_195","2010s",2012,6,29,"Q2","MA","MD","RR","Rec",6,"Juvenile",127,50,"LS/SM",-8.54,-1.05,2006,2006,0,-0.0394,0,-8.54,-1.05,8.54,1.05,0.46,0.54
"2012_MA_196","2010s",2012,6,29,"Q2","MA","MD","RR","Rec",5,"Juvenile",130.175,51.25,"LS/SM",-8.83,-1.08,2006,2007,-1,-0.0394,0.0394,-8.7906,-1.08,8.7906,1.08,0.622,0.378
"2012_MA_197","2010s",2012,6,29,"Q2","MA","MD","RR","Rec",6,"Juvenile",104.775,41.25,"YS/School",-8.41,-1.06,2006,2006,0,-0.0394,0,-8.41,-1.06,8.41,1.06,0.45,0.55
"2012_MA_198","2010s",2012,6,29,"Q2","MA","MD","RR","Rec",7,"Juvenile",104.14,41,"YS/School",-8.86,-1.53,2006,2005,1,-0.0394,-0.0394,-8.8994,-1.53,8.8994,1.53,0.078,0.922
"2012_MA_199","2010s",2012,6,29,"Q2","MA","MD","RR","Rec",6,"Juvenile",128.27,50.5,"LS/SM",-8.03,-1.65,2006,2006,0,-0.0394,0,-8.03,-1.65,8.03,1.65,0.05,0.95
"2012_MA_2","2010s",2012,6,10,"Q2","MA","NJ","RR","Rec",9,"Adult",172.1517,67.7762598425197,"LS/SM",-8.78315155621398,-1.07652617052048,2006,2003,3,-0.0394,-0.1182,-8.90135155621398,-1.07652617052048,8.90135155621398,1.07652617052048,0.616,0.384
"2012_MA_20","2010s",2012,6,26,"Q2","MA","MD","RR","Rec",6,"Juvenile",128.2134,50.4777165354331,"LS/SM",-9.90940545841567,-1.25192272101148,2006,2006,0,-0.0394,0,-9.90940545841567,-1.25192272101148,9.90940545841567,1.25192272101148,0.23,0.77
"2012_MA_200","2010s",2012,6,30,"Q2","MA","MD","RR","Rec",7,"Juvenile",133.35,52.5,"LS/SM",-8.78,-1.7,2006,2005,1,-0.0394,-0.0394,-8.8194,-1.7,8.8194,1.7,0.012,0.988
"2012_MA_201","2010s",2012,6,30,"Q2","MA","MD","RR","Rec",8,"Adult",128.27,50.5,"LS/SM",-9.75,-1.96,2006,2004,2,-0.0394,-0.0788,-9.8288,-1.96,9.8288,1.96,0.202,0.798
"2012_MA_202","2010s",2012,6,30,"Q2","MA","MD","RR","Rec",6,"Juvenile",137.16,54,"LS/SM",-7.44,-1.04,2006,2006,0,-0.0394,0,-7.44,-1.04,7.44,1.04,0.562,0.438
"2012_MA_203","2010s",2012,6,30,"Q2","MA","MD","RR","Rec",5,"Juvenile",127.635,50.25,"LS/SM",-9.1,-1.17,2006,2007,-1,-0.0394,0.0394,-9.0606,-1.17,9.0606,1.17,0.276,0.724
"2012_MA_204","2010s",2012,7,5,"Q3","MA","MD","RR","Rec",5,"Juvenile",116.84,46,"YS/School",-8.37,-1.56,2006,2007,-1,-0.0394,0.0394,-8.3306,-1.56,8.3306,1.56,0.048,0.952
"2012_MA_205","2010s",2012,7,5,"Q3","MA","MD","RR","Rec",6,"Juvenile",127,50,"LS/SM",-8.67,-1.77,2006,2006,0,-0.0394,0,-8.67,-1.77,8.67,1.77,0.006,0.994
"2012_MA_206","2010s",2012,7,5,"Q3","MA","MD","RR","Rec",5,"Juvenile",105.41,41.5,"YS/School",-9.09,-1.34,2006,2007,-1,-0.0394,0.0394,-9.0506,-1.34,9.0506,1.34,0.106,0.894
"2012_MA_207","2010s",2012,7,5,"Q3","MA","MD","RR","Rec",6,"Juvenile",123.19,48.5,"LS/SM",-8.86,-1.88,2006,2006,0,-0.0394,0,-8.86,-1.88,8.86,1.88,0.038,0.962
"2012_MA_208","2010s",2012,7,5,"Q3","MA","MD","RR","Rec",5,"Juvenile",120.65,47.5,"LS/SM",-7.83,-1.4,2006,2007,-1,-0.0394,0.0394,-7.7906,-1.4,7.7906,1.4,0.032,0.968
"2012_MA_209","2010s",2012,7,6,"Q3","MA","MD","RR","Rec",6,"Juvenile",127,50,"LS/SM",-8.37,-0.96,2006,2006,0,-0.0394,0,-8.37,-0.96,8.37,0.96,0.49,0.51
